lat,lon,time,land
67.47717428740307,-144.172433415436,2019-04-19 11:19:09,True
34.105804654391896,-98.30575594214157,2018-08-22 15:53:38,True
45.20975245839502,-95.12651868705807,1999-10-04 09:46:27,True
46.8273725749935,-106.21706268304943,2001-07-20 09:23:52,True
67.97030804612059,-165.17555557109233,1992-08-25 01:47:23,True
44.59958790219612,-89.97141412566992,2016-06-19 07:13:28,True
48.57846255588962,-122.17767699590962,2011-12-03 18:36:23,True
47.722807363793756,-96.64465369657424,1996-12-13 17:27:30,True
40.046052579104796,-100.21454619023724,2014-09-13 12:25:55,True
33.76966257749897,-88.85741361580902,2005-05-03 07:51:16,True
45.74354912569772,-112.4581975128518,2006-11-14 14:58:50,True
35.97361913062854,-117.05758126082391,2019-05-04 13:05:26,True
30.6810365312929,-90.51304227629343,2018-10-13 09:24:33,True
31.34066352591224,-91.03423168564989,2004-11-27 09:49:09,True
41.279868371927975,-72.76600940406398,1999-07-11 13:45:19,True
43.176876226531554,-120.35110174975782,2006-06-30 22:21:28,True
38.21632372779152,-119.81719787423344,2018-12-04 17:22:45,True
65.21485095962547,-154.4539445539712,2005-12-03 07:24:17,True
43.87761287783956,-73.32343554706387,2014-06-12 09:05:36,True
67.94539584457615,-158.08435055947703,2018-11-16 12:14:01,True
45.50491786340886,-68.49246448521959,2016-09-18 23:47:07,True
41.73887719881471,-96.25725808938712,2001-07-04 01:59:21,True
39.83644887762042,-117.33035442546125,2013-09-20 13:48:36,True
48.496869485808084,-96.3044936962887,2003-08-04 09:06:18,True
40.82588067902482,-112.21109190081486,2007-11-16 11:14:27,True
45.13205360813964,-108.91116615686494,2020-08-01 13:46:55,True
32.135899598481764,-104.89146639487372,2001-09-30 17:23:45,True
38.15105312228666,-92.17426540732417,2020-06-11 16:21:53,True
36.5803418494969,-111.70955605610817,2003-03-21 14:24:06,True
46.62498958626245,-69.60354952543618,2014-12-05 06:35:25,True
34.91035366462668,-90.90946971588754,2007-07-15 20:42:31,True
43.26530282787581,-104.75230197602467,2020-01-14 16:11:49,True
44.998571341125064,-115.66031231513159,2003-12-28 22:18:08,True
46.172978046489376,-122.34211476816645,2006-12-27 09:07:54,True
35.857336382713015,-95.11416899538158,2012-05-14 08:49:24,True
65.66732364674677,-153.93468310031233,2012-01-06 13:43:40,True
56.041706616756066,-131.2751481758907,2003-11-08 11:40:33,True
61.20840408417773,-145.27867663312816,2005-03-10 09:40:44,True
42.97271354473153,-100.80476727384574,1992-01-05 13:16:33,True
27.065811642704716,-80.53270871869026,2016-12-10 10:05:41,True
43.52199822624291,-82.97510809767743,2019-11-14 12:33:59,True
65.02231596558798,-153.59826279947316,2013-01-20 02:55:54,True
61.29426302191371,-157.46867565083767,2003-03-26 08:18:22,True
38.741666885045014,-120.55093084826237,2010-10-26 14:45:01,True
42.864452570613906,-77.06661169415045,2011-11-27 13:36:49,True
34.841596116264604,-118.07351135078113,2022-03-22 00:33:42,True
40.21381486511943,-98.85522322486501,2013-10-14 13:44:38,True
44.86297675557433,-110.80817847838638,2024-05-21 15:46:24,True
36.04536284288872,-101.97046654456653,2023-08-30 22:09:36,True
57.31998573700461,-133.4914233379103,2002-12-15 15:29:33,True
61.023513044323145,-165.23176351095114,2023-09-03 11:46:18,True
40.303132528094324,-114.62034997029852,2014-09-22 00:25:57,True
40.391098641881875,-124.10238741990742,1995-05-24 22:33:34,True
38.46722404049201,-98.22771238703342,2018-05-01 05:35:08,True
40.79190500689322,-115.36963727249994,2014-11-24 01:06:30,True
26.095081678398707,-80.48992148499943,1997-07-25 19:07:40,True
62.917697549904986,-161.12272500703796,2022-02-22 11:17:16,True
48.508233124558735,-100.37756337893698,1994-08-09 13:19:42,True
68.46603147092812,-143.9312591033376,1994-03-17 06:13:40,True
41.52046497207966,-92.308590000336,2018-05-25 13:01:15,True
46.53130756753344,-88.49359444119214,2000-10-20 18:28:43,True
42.3296783711247,-117.18010334204165,2018-06-05 23:43:18,True
37.30697375515395,-113.92260365354299,1999-01-02 11:06:22,True
36.95808568354688,-94.83217615877753,2005-06-03 18:51:41,True
39.51167357947913,-93.97108493549604,2019-11-28 04:29:19,True
46.90705920945194,-116.60591441970331,1996-09-04 07:36:01,True
40.66761039559955,-98.12315191986939,2008-04-25 14:13:02,True
40.44247391637702,-91.39223047564313,2000-09-25 13:20:41,True
36.64973519042245,-80.93506888700375,2024-04-24 22:48:36,True
35.84953996352862,-106.57446735762515,2001-03-14 10:46:50,True
38.92970960347281,-100.68394920033002,2019-09-03 14:54:43,True
44.26700747441393,-99.63683389108121,2012-01-29 16:17:33,True
36.53541452415981,-119.84632375351177,2019-09-23 10:23:50,True
67.11645036120191,-162.17232869749182,2019-09-08 09:16:28,True
44.59961505184183,-103.6921878929879,2022-10-30 07:51:17,True
34.04220488632294,-106.20290045610187,2014-09-22 12:41:27,True
36.17407274974243,-107.64249777634441,2002-02-28 00:13:18,True
33.38778495795634,-89.31944893904091,2010-08-06 20:05:08,True
35.96176816187581,-113.06823565059464,2014-12-25 23:22:31,True
29.592102975542794,-95.88900777924438,2024-03-30 03:06:23,True
46.349958790160905,-91.04214004675471,1998-08-17 17:37:24,True
38.33243807136371,-96.12134280606234,2005-12-06 15:28:45,True
57.3536391341899,-132.77690422229213,2022-08-08 16:47:42,True
33.07106983290212,-92.30541344002465,2008-03-17 15:52:09,True
44.38347293215615,-104.92928332720378,2001-06-05 15:31:27,True
40.956855556152526,-119.14827974418928,2003-08-07 08:37:55,True
41.693274961659924,-87.263011771833,2022-10-09 11:47:23,True
36.5457788517677,-83.33046019381815,1994-02-22 19:05:40,True
33.70136429366635,-88.75340524647405,1995-09-02 04:03:22,True
38.28775178643192,-102.04855685696666,2009-01-08 03:35:26,True
45.51511188064511,-93.81630670913991,2014-08-24 23:10:31,True
38.67654344613641,-121.70832780310784,2004-11-15 06:45:52,True
34.99649863487265,-101.8204355542791,1995-02-26 01:28:17,True
62.05936215414675,-146.4605674599067,2023-10-19 08:37:41,True
38.51722282266128,-116.61494912504654,2000-07-31 20:07:21,True
38.56395951224732,-111.76792462572598,2016-05-08 16:51:25,True
37.20654295906187,-76.77579267806013,2020-12-15 14:21:08,True
62.5091265498922,-144.98055368780317,2004-09-06 05:04:29,True
39.7422961280105,-97.65585135488647,2021-06-07 05:26:18,True
61.46498415771467,-154.29486681574704,2006-09-27 05:43:45,True
37.78919984269263,-98.04585530265345,2024-01-26 18:04:05,True
36.21241170762118,-109.53510950924735,2000-10-17 10:54:24,True
44.349756532157365,-72.30185624025489,2024-06-13 10:50:15,True
61.4831084043735,-165.7565492514169,2010-06-28 20:13:10,True
40.91163394961555,-123.95561950481164,2004-11-25 00:29:22,True
60.96563899672353,-148.62761684735014,2023-03-23 16:02:11,True
36.32628110914025,-83.35144262429526,1993-06-22 08:19:01,True
39.492524923520136,-87.49035576051523,2012-02-22 20:11:22,True
44.787504386116986,-91.25119820648003,2011-05-08 10:21:58,True
35.48957993224136,-91.82256483997762,2005-02-23 12:53:09,True
41.964467577702415,-83.80473788366979,2005-09-28 01:39:19,True
45.387127693697515,-90.36684399787899,2016-01-17 09:22:03,True
27.778766613646894,-80.70316497194275,2011-11-12 19:45:44,True
42.54510328458713,-94.87719042646434,2025-02-09 16:18:29,True
43.192656561972,-114.66889412775693,2005-04-04 10:20:36,True
48.448805321903514,-110.87254910682405,2021-08-12 00:06:59,True
42.88943908849299,-104.74383171885441,2006-05-06 14:45:21,True
44.35598657731821,-95.12699949535428,2024-01-14 16:55:19,True
28.228549069350535,-97.59284252419614,2001-10-08 07:49:47,True
42.490186956492344,-105.81092336944995,2023-01-12 12:27:33,True
43.35049681390498,-73.29265926178546,1995-05-23 18:01:04,True
36.59347386499226,-114.3557491444701,1997-12-01 03:19:07,True
59.34743397728232,-160.6570264098625,2013-10-06 08:13:52,True
35.118462166409955,-117.25386209181626,2021-07-21 04:07:25,True
48.654796630674525,-113.38428845077794,1995-12-05 03:35:54,True
48.090892809459206,-104.69220376392326,2001-03-13 20:40:26,True
33.924577012145356,-80.95657783386417,2019-10-19 04:35:23,True
32.90467055879484,-108.20956339137854,2011-02-11 14:32:38,True
39.09938335414843,-102.6247331025281,1996-11-22 22:15:41,True
44.10665114748026,-122.47947102319739,2023-11-14 00:16:03,True
43.25112347353081,-93.7493742765541,2015-02-13 13:57:24,True
59.64554819477532,-139.9635494848764,1994-04-15 08:08:33,True
29.324086211476672,-103.16309774755948,1997-12-29 11:20:33,True
41.77665706361325,-115.13335024903708,2018-07-12 23:47:01,True
66.59022567935645,-144.37868165073175,2004-07-17 06:00:25,True
45.763181897343756,-91.79264511240316,2022-07-26 02:59:55,True
41.66668278290235,-81.20142899127262,2017-07-22 00:58:18,True
36.984956444618646,-111.6727111886533,2007-02-06 21:32:51,True
55.93907043601356,-159.9601965326679,1999-03-03 13:13:28,True
28.83028133344081,-96.08611850132169,2021-08-22 16:54:51,True
36.670622895140085,-101.03541264488261,2021-12-19 06:59:00,True
41.49737193346673,-89.52514376537238,2003-03-30 23:46:07,True
39.89636220919618,-120.26598095192631,2001-09-19 15:34:07,True
67.29459563234961,-158.70973404025997,2019-03-29 20:30:50,True
70.34312351955407,-154.0555951872802,2008-03-25 05:52:00,True
42.67155560881844,-85.46086706522114,2003-02-08 11:15:59,True
40.25278281255731,-86.64579206326674,2008-09-23 02:48:51,True
43.81732725055623,-72.34405757902742,2004-08-08 11:10:05,True
42.38310707840877,-104.48944623253404,1996-08-29 01:12:05,True
67.9408100387593,-145.42692264704436,2014-03-06 21:57:49,True
70.18638189330385,-161.51583906724943,2023-11-03 06:38:37,True
30.778343357205266,-95.35941308032048,2005-07-17 13:23:26,True
33.25000299132887,-79.55444794838193,2017-02-05 03:22:40,True
46.01662732970863,-91.21583926591745,2002-10-18 20:40:33,True
38.12520765633801,-93.94207012622256,1996-01-10 21:22:10,True
37.41390243487334,-115.30170410741714,2018-10-11 16:45:29,True
41.283244931010785,-99.88118472269096,2014-07-28 18:13:03,True
20.690351696672064,-156.42247075026904,1995-02-04 09:20:53,True
45.447384303660655,-114.49176690017406,2023-05-02 18:56:22,True
37.61500438509868,-106.44735325895911,2012-10-22 19:40:27,True
31.814513901111617,-110.68904043622342,2002-03-06 13:09:08,True
39.13675588880428,-102.87597478863034,1998-03-18 13:57:09,True
33.48540612786107,-89.75859374544746,2001-12-25 19:24:54,True
67.73786040964103,-152.2485750569386,1995-01-21 14:01:26,True
63.4258820364059,-147.67851307477136,2009-04-18 08:07:49,True
38.80991006829253,-115.60745544401624,2014-12-15 13:23:12,True
41.34855192799178,-84.30511076066114,2023-12-01 07:03:11,True
39.29467751779745,-78.73310187874833,2024-01-22 08:05:14,True
31.47540443328441,-94.51836407040497,2015-07-15 20:16:04,True
41.0111643345835,-99.80676227914302,2023-02-10 23:04:06,True
47.11955583751816,-96.28887249215983,2014-05-27 04:23:47,True
60.089601006239796,-160.2601751589523,1994-04-03 21:29:55,True
34.40335148037005,-87.56560872624732,2003-05-12 15:37:18,True
39.0857511615546,-87.68593783923541,2012-12-18 14:12:44,True
57.013980622038645,-153.9752297578346,2012-08-10 06:53:35,True
25.729429159698547,-80.3452723964423,2010-05-10 13:47:03,True
44.331161812967935,-106.69355510789062,1997-10-31 16:31:29,True
39.42764894717778,-89.47508175695232,2014-05-10 12:55:46,True
37.69536172195194,-98.48900539481589,2013-05-03 04:44:19,True
42.42734181509439,-123.39810913865048,2017-07-20 00:44:18,True
33.81523363402913,-111.3512375001829,2001-11-10 00:40:46,True
34.03532835558435,-90.55902382772426,2024-07-31 23:17:20,True
63.228534557843595,-144.89402523667388,2002-07-31 09:15:22,True
40.454893382446265,-82.73047559546112,1998-03-05 07:49:03,True
44.00805248219336,-100.69930658030869,2005-11-26 04:14:05,True
46.87859338853997,-117.55040664395153,2009-12-22 08:36:56,True
59.99301191498132,-149.75458852680623,1993-10-23 11:44:34,True
40.96591216522871,-114.27267407821502,2015-02-09 20:49:09,True
35.822885262352465,-117.91362595837894,2025-10-27 08:54:43,True
34.06366447703694,-106.40463885522803,2017-06-08 12:46:25,True
41.22047884223399,-95.09738747213471,2004-03-11 11:49:06,True
40.05603813672745,-86.05446597153812,2011-12-03 23:04:03,True
35.50912781658643,-97.54587874264077,1995-03-17 20:18:55,True
43.422876494597524,-121.12539436161599,2010-07-14 04:33:15,True
38.813618300087604,-87.50500513062212,2022-02-13 16:49:11,True
31.87163701631968,-101.66066460753717,2013-08-16 16:09:38,True
38.67212778132703,-118.95625125803399,2012-12-04 15:12:06,True
42.643540585622986,-76.16555818534604,2020-05-11 01:17:02,True
46.68660432628165,-106.75732433179046,2016-06-12 05:47:48,True
47.86672756561907,-90.90288064440595,2006-03-28 21:18:30,True
41.50154670431599,-78.50748877596239,2010-06-08 04:03:08,True
46.88700060748189,-97.35702865027366,2011-09-28 03:13:42,True
36.452446935303065,-90.16946288680927,1992-07-12 07:21:37,True
28.55092840028658,-96.36966054259338,1999-06-18 02:34:35,True
34.22965473032909,-92.5613408634353,2000-04-26 21:23:53,True
70.08174741342152,-153.1198463212397,2008-05-10 03:41:53,True
46.5968658939274,-96.02034361325931,2013-03-17 21:55:47,True
69.78425881656632,-147.18707441367673,1998-05-12 22:20:18,True
39.54436785139836,-94.5400362071731,2005-04-10 18:22:20,True
67.14486785631642,-154.82684996170815,2014-03-11 03:17:20,True
28.72732898347588,-81.62702784618777,2025-02-25 01:03:58,True
46.43060418830217,-93.41480226357736,2017-02-11 14:11:14,True
41.603823122961224,-106.64750638066546,2002-10-16 04:29:22,True
38.56905869691642,-91.3815042631714,2010-02-13 07:58:33,True
45.45945477572817,-90.3175837046433,1996-07-09 12:56:40,True
39.23198945902927,-86.04289386168871,2008-08-05 10:32:29,True
34.34990297817851,-83.84169803203399,1992-05-23 17:00:10,True
36.757552987042914,-120.92627441532439,2015-02-21 20:06:20,True
35.45153125464656,-76.57983920102863,2003-10-31 00:34:13,True
36.13764497460621,-85.77790554351496,2011-04-07 20:56:28,True
44.33548390063257,-122.6670667154892,2020-06-26 21:07:57,True
33.32823595260596,-100.96200578602932,2013-12-25 17:43:25,True
42.89594619593451,-72.48891210215322,2011-09-26 16:22:08,True
59.365757103262524,-161.69899106198883,1994-07-14 19:13:20,True
37.77960792337458,-95.88143136513625,2020-04-06 02:09:45,True
40.82798124845984,-79.20031068323905,1999-07-01 01:23:55,True
37.99033388287487,-100.30006454279444,2006-02-18 17:02:54,True
46.87988583577411,-112.54984262347163,2013-02-11 13:28:23,True
38.65093775598935,-93.80324484254973,1995-10-03 21:16:39,True
37.39654642031521,-95.88202779030583,2012-12-18 23:19:18,True
39.322100037924635,-99.83356735715213,1996-07-02 21:14:07,True
41.0559342986759,-98.4044451962855,2023-12-13 00:06:07,True
61.29448376360572,-162.62905722722502,2002-07-07 08:51:10,True
41.44329927842985,-78.19870516193026,1995-08-19 07:23:08,True
35.96332950917136,-118.73375202855323,2006-12-24 00:40:18,True
41.75447208154518,-113.5159000550109,2013-03-03 09:28:47,True
44.43759912792311,-115.16202381317949,1993-04-01 16:26:00,True
33.778646601871245,-79.02634361129259,2014-08-21 22:20:34,True
46.18106544167504,-114.94680606856294,2002-09-13 18:16:33,True
39.685039098031986,-94.80338067996092,1996-06-24 05:17:50,True
36.73373982388628,-95.67470324873784,2008-05-30 10:16:25,True
35.29659888674185,-109.1369595105763,2022-07-29 18:40:15,True
44.136061678648474,-85.69230705349155,2023-05-07 12:45:25,True
38.688296108474525,-75.9216147688759,2006-11-21 01:33:16,True
29.74143378681227,-99.95316546764153,2008-07-18 18:39:12,True
35.77045488627413,-91.32621849569662,2000-12-26 19:06:48,True
43.54850600050453,-90.94894055136908,2017-11-10 11:59:07,True
43.23310039886341,-71.91013696637003,1998-04-02 12:11:34,True
55.48436464768432,-160.98870776039797,2004-04-11 00:32:24,True
36.03069495292602,-76.87701020262918,2001-06-12 00:39:19,True
33.411034050723345,-111.66298237183986,2009-05-30 08:07:50,True
41.274329173860274,-116.97095097029246,2000-06-06 09:59:32,True
35.813793863311,-91.08803625985784,2014-02-17 15:58:39,True
31.718445329432434,-99.5614052921373,2004-03-31 09:09:02,True
37.00195600337873,-119.4522358043543,1996-10-08 16:00:28,True
46.97825897801113,-117.76721164510873,2014-11-08 23:33:13,True
47.29949036095453,-104.43391077905876,2013-12-20 19:10:46,True
42.52652852389744,-76.33415833775882,2001-11-17 12:32:00,True
45.10344624530763,-99.63875018975783,1995-12-24 15:38:31,True
36.672486895933694,-101.84669229066378,2016-02-03 16:38:18,True
39.57084260340624,-103.20581593036293,2015-02-07 10:05:20,True
66.05068205662461,-155.07863277607626,2016-01-11 05:43:29,True
47.99095967872077,-121.41874461337284,2024-01-14 10:17:36,True
33.45974424318876,-107.06994830515211,2013-09-13 05:54:33,True
68.64224883848298,-152.52942573827843,1998-12-08 18:21:20,True
58.925813235131734,-159.92022550321224,2021-07-04 15:16:59,True
32.48314835597628,-95.94262081895512,2018-10-07 05:17:52,True
67.24158765058233,-143.48305682962945,1997-08-20 19:15:49,True
27.973431980730062,-80.76001586122364,1998-09-23 15:23:26,True
35.86789668953208,-78.04812386537583,2002-03-25 09:01:41,True
36.85452048465025,-88.62908205475648,2003-05-31 02:52:02,True
44.2033720841814,-96.4285306089056,1999-10-18 10:35:39,True
37.81953998351381,-77.37311319071969,1995-09-26 19:36:14,True
39.012937110615134,-103.91722145080043,2025-09-16 19:42:40,True
44.34001613771146,-93.2644044809859,2004-01-15 06:36:07,True
42.68969512125676,-75.63496675385382,2014-09-07 19:08:44,True
59.081548103904936,-135.04611124279717,2011-12-02 08:19:40,True
65.50402174529036,-164.74590742633714,2008-04-30 19:19:15,True
33.281181632644575,-101.16195835645253,1994-02-26 05:31:54,True
44.893835584622074,-83.16693104644845,1997-12-01 20:01:24,True
47.39155229482972,-93.3825408169713,2004-10-18 12:37:21,True
42.14645810466986,-72.42852582288471,2018-08-21 22:46:37,True
58.73972097736599,-134.09258348101974,2004-12-28 06:46:55,True
34.40735817581116,-111.17516533407255,2007-12-05 13:55:03,True
64.66617902113383,-163.04151246300444,2002-08-09 10:10:53,True
34.5209191410433,-120.30599758350021,1999-02-23 16:24:21,True
34.97742336669672,-110.57168800794669,2019-09-29 21:04:11,True
34.506490917667826,-93.27491458622873,2020-11-02 02:34:12,True
43.19954387761671,-91.20049244640944,2003-11-06 07:28:32,True
44.38588895609089,-94.26253598024485,2005-04-02 05:59:37,True
45.706861493251715,-90.14194555284011,2001-09-26 15:14:51,True
68.80303743071535,-160.6440021096569,2014-06-24 06:18:20,True
46.12565266022866,-104.57818248867915,2012-09-21 03:31:55,True
45.21445829189909,-98.22331943254025,2007-12-18 09:41:28,True
42.35547422829917,-113.32107716069426,2008-07-22 03:14:55,True
62.988453531070974,-157.30422812320953,2002-03-08 23:14:32,True
32.00140998242089,-88.52860809161453,1996-05-03 02:16:08,True
37.492635963777374,-105.95185788753128,2017-03-22 16:46:03,True
59.294906425489486,-136.5887413114147,1995-10-02 19:44:47,True
34.84063512855729,-106.85257035332381,2012-01-14 03:00:57,True
40.689060775648635,-82.64384946780714,2015-06-09 20:40:04,True
61.643671134465706,-147.73833139045726,1995-02-07 14:58:57,True
42.17503313175557,-124.16406259997365,2002-02-20 11:56:41,True
28.403432949834244,-81.63040931506508,2004-09-27 09:35:58,True
69.6548866396395,-144.77589689535196,1997-11-02 18:16:29,True
65.15249330377476,-145.79271886492643,2008-01-06 22:16:47,True
37.82237529936213,-106.65747880235806,1995-02-05 16:21:30,True
42.54024412007154,-77.37419452358306,2019-06-17 04:52:47,True
59.111228660494376,-138.68387008660414,2017-02-13 18:55:38,True
29.724928079002144,-82.27684731625452,2007-05-23 02:14:55,True
67.23475988601119,-143.2269146116021,1994-11-24 17:10:53,True
39.076213659119816,-93.80724684316124,1996-11-07 08:50:34,True
41.29857104115578,-122.20885600253646,2015-11-10 07:59:47,True
57.228462453341976,-133.43050863775738,2001-04-23 03:22:17,True
38.7198638857614,-89.12708568045876,2018-03-09 00:52:49,True
40.443062352279384,-98.48954512669476,2005-03-01 03:37:34,True
31.165987543127375,-96.16464985692784,1995-03-26 06:36:43,True
65.2522103994047,-148.71898535473838,2003-01-15 16:06:38,True
35.544059018002315,-100.6176067389933,2022-08-29 17:57:25,True
34.032874388587274,-106.85436518460938,2025-06-19 00:06:53,True
33.401469755283884,-92.20220600920034,2008-06-27 10:03:16,True
37.83885021994629,-108.58061094914873,2012-09-15 21:36:28,True
71.1061044078247,-157.16472905116967,2024-02-23 20:29:20,True
32.74232920746865,-91.01932181255,2009-08-21 07:16:04,True
28.12786845539218,-82.08276175480816,2008-09-24 03:53:00,True
46.93564652278634,-95.6504425850066,2002-09-24 11:10:02,True
38.19506775132874,-116.5350826089533,1994-08-02 02:31:15,True
44.421476968245464,-85.2586218463948,2022-05-22 03:35:18,True
41.69236380756045,-71.35317294239331,2018-08-25 06:12:15,True
43.61560430767538,-111.8371845743937,2024-12-05 01:10:03,True
67.72415084510655,-150.51806986765,2002-08-25 03:45:59,True
40.48288996832539,-92.41315943831285,2016-06-18 22:43:39,True
35.368601468109674,-95.53721610477479,2021-08-10 11:38:16,True
35.6570486202816,-105.12008002480435,2024-11-04 08:32:44,True
39.0002394654706,-104.54988518954973,2004-04-20 05:02:16,True
47.15727000925673,-116.83824516704775,2001-02-20 00:38:36,True
33.19059079095939,-87.19542784945752,2001-09-23 14:59:26,True
34.59346820992773,-92.39172857205804,2019-11-02 02:15:19,True
60.065261825034455,-143.2266569025642,2007-03-09 10:13:08,True
37.206627020869384,-79.21565475808197,2023-07-30 17:44:11,True
41.35272642579519,-78.64633620380084,2013-12-12 15:00:41,True
65.33211959204141,-159.90667486048542,1993-03-24 11:24:30,True
64.17803326165621,-149.33785110787983,1996-07-20 03:29:32,True
44.74244035712877,-98.98604816166073,2001-04-20 04:06:05,True
40.71562024158488,-104.04832814486127,1994-09-08 13:10:40,True
40.46450909643718,-101.58949486957427,2013-12-27 02:40:52,True
39.9309872031984,-109.73915985831344,2010-08-21 21:36:09,True
36.41370482992844,-86.59951215430235,2023-09-22 05:17:53,True
44.068974632329024,-74.91796643906568,1994-05-09 18:56:02,True
45.73363814968044,-123.88927035966249,2021-09-16 04:45:20,True
36.29226294525903,-85.42423608854295,1995-12-02 11:40:42,True
43.53127999225441,-118.61404609641232,2008-06-17 00:49:52,True
35.023609539402536,-116.12142877095768,2009-11-11 05:23:50,True
44.87011711124766,-99.96983936688808,2019-02-09 08:43:48,True
47.556204769904475,-123.96034136199137,2012-12-14 21:50:18,True
41.754462512957176,-90.5783271558839,1997-12-18 01:34:11,True
64.78986401737417,-162.83478436393375,2014-07-17 20:55:06,True
66.40092210647857,-150.0939714980532,2021-12-01 22:13:19,True
40.07484723357277,-81.47396263261044,2021-07-07 22:36:31,True
42.259526872482645,-74.53890017806967,2011-08-31 05:04:18,True
65.28569746704702,-151.3533758184244,2007-04-11 10:00:32,True
66.28298403125235,-145.64289181376853,2012-10-21 01:20:07,True
26.435531019659354,-81.34106011390044,2018-12-19 05:41:47,True
68.54625891062237,-145.6619171297924,1994-01-29 07:53:19,True
34.12250951383256,-97.33737842900013,2002-10-09 04:14:04,True
59.80229341022193,-154.32258531576855,2023-12-05 11:43:31,True
38.647965823498396,-107.17406590720557,2001-10-06 01:17:42,True
43.11077003419315,-112.85051998243736,2002-09-05 10:55:25,True
64.99226062482032,-149.32954494111695,2002-10-31 06:39:40,True
30.6575503170361,-98.29676294361867,2007-12-14 03:23:32,True
42.6553379545954,-102.46200563384937,1999-03-23 04:49:29,True
30.434317627199658,-84.01782815215246,2014-01-02 02:40:44,True
38.66423439130723,-88.99619325456032,2021-06-08 04:28:04,True
20.716865377976216,-156.3031015644974,2013-04-24 03:54:22,True
30.598144244528278,-97.27640270681863,2021-05-20 22:52:35,True
41.203420102715796,-98.45540166561872,2010-06-20 04:55:12,True
60.042422859457595,-151.62851983952052,2013-05-15 03:12:11,True
39.668029610658685,-102.5437997655113,2019-09-18 13:46:48,True
